policy_id,policy_number,claimant_id,start_date,end_date,premium,coverage_type
POL_CLM_RING_2_0_0,PN9393464375,CLM_RING_2_0,2023-10-10T18:12:54.317967,2024-10-09T18:12:54.317967,1050.66,Liability Only
POL_CLM_RING_2_1_0,PN8937289882,CLM_RING_2_1,2025-01-16T18:12:54.317967,2026-01-16T18:12:54.317967,2452.68,Full Coverage
POL_CLM_RING_2_2_0,PN5116032632,CLM_RING_2_2,2024-04-29T18:12:54.317967,2025-04-29T18:12:54.317967,933.23,Comprehensive
POL_CLM_RING_2_3_0,PN5366331423,CLM_RING_2_3,2023-03-17T18:12:54.317967,2024-03-16T18:12:54.317967,1866.28,Comprehensive
POL_CLM_RING_2_4_0,PN7331976865,CLM_RING_2_4,2023-06-23T18:12:54.317967,2024-06-22T18:12:54.317967,2354.1,Full Coverage
POL_CLM_RING_2_5_0,PN3092010765,CLM_RING_2_5,2023-12-15T18:12:54.317967,2024-12-14T18:12:54.317967,1475.5,Liability Only
POL_CLM_RING_2_6_0,PN1486835826,CLM_RING_2_6,2024-01-21T18:12:54.317967,2025-01-20T18:12:54.317967,1578.87,Full Coverage
POL_CLM_RING_2_7_0,PN7795777034,CLM_RING_2_7,2023-10-07T18:12:54.317967,2024-10-06T18:12:54.317967,1798.88,Liability Only
POL_CLM_RING_2_8_0,PN4309125723,CLM_RING_2_8,2025-02-03T18:12:54.317967,2026-02-03T18:12:54.317967,1051.94,Comprehensive
POL_CLM_RING_2_9_0,PN6354344304,CLM_RING_2_9,2025-03-26T18:12:54.317967,2026-03-26T18:12:54.317967,2372.38,Comprehensive
POL_CLM_RING_2_10_0,PN8616262528,CLM_RING_2_10,2023-04-24T18:12:54.317967,2024-04-23T18:12:54.317967,1286.36,Comprehensive
POL_CLM_RING_2_11_0,PN8170688162,CLM_RING_2_11,2023-01-20T18:12:54.317967,2024-01-20T18:12:54.317967,1498.51,Liability Only
POL_CLM_RING_2_12_0,PN6727389287,CLM_RING_2_12,2023-11-29T18:12:54.317967,2024-11-28T18:12:54.317967,1835.24,Full Coverage
POL_CLM_RING_2_13_0,PN1715834111,CLM_RING_2_13,2024-05-20T18:12:54.317967,2025-05-20T18:12:54.317967,1044.55,Comprehensive
POL_CLM_RING_2_14_0,PN7654654492,CLM_RING_2_14,2024-05-21T18:12:54.317967,2025-05-21T18:12:54.317967,865.93,Liability Only
POL_CLM_RING_3_0_0,PN6253767094,CLM_RING_3_0,2025-05-17T18:12:54.317967,2026-05-17T18:12:54.317967,2067.77,Liability Only
POL_CLM_RING_3_1_0,PN6462073676,CLM_RING_3_1,2025-06-16T18:12:54.317967,2026-06-16T18:12:54.317967,1374.37,Liability Only
POL_CLM_RING_3_2_0,PN1780708117,CLM_RING_3_2,2023-02-24T18:12:54.317967,2024-02-24T18:12:54.317967,1635.75,Comprehensive
POL_CLM_RING_3_3_0,PN3301528280,CLM_RING_3_3,2023-01-29T18:12:54.317967,2024-01-29T18:12:54.317967,1187.53,Liability Only
POL_CLM_RING_3_4_0,PN9610762995,CLM_RING_3_4,2024-04-09T18:12:54.317967,2025-04-09T18:12:54.317967,2115.85,Liability Only
POL_CLM_RING_3_4_1,PN4013062529,CLM_RING_3_4,2024-10-04T18:12:54.317967,2025-10-04T18:12:54.317967,2038.96,Comprehensive
POL_CLM_RING_3_5_0,PN7781907947,CLM_RING_3_5,2024-12-26T18:12:54.317967,2025-12-26T18:12:54.317967,1550.92,Liability Only
POL_CLM_RING_3_6_0,PN1539329064,CLM_RING_3_6,2023-05-21T18:12:54.317967,2024-05-20T18:12:54.317967,1678.05,Liability Only
POL_CLM_RING_3_7_0,PN7830610301,CLM_RING_3_7,2024-01-26T18:12:54.317967,2025-01-25T18:12:54.317967,2145.53,Full Coverage
POL_CLM_RING_3_8_0,PN6667700338,CLM_RING_3_8,2024-02-04T18:12:54.318996,2025-02-03T18:12:54.318996,1485.75,Comprehensive
POL_CLM_RING_3_9_0,PN7472590428,CLM_RING_3_9,2025-06-07T18:12:54.318996,2026-06-07T18:12:54.318996,1095.35,Full Coverage
POL_CLM_RING_4_0_0,PN9783523096,CLM_RING_4_0,2024-10-24T18:12:54.318996,2025-10-24T18:12:54.318996,856.22,Full Coverage
POL_CLM_RING_4_1_0,PN735791929,CLM_RING_4_1,2023-07-16T18:12:54.318996,2024-07-15T18:12:54.318996,1138.49,Liability Only
POL_CLM_RING_4_1_1,PN8161403075,CLM_RING_4_1,2023-03-16T18:12:54.318996,2024-03-15T18:12:54.318996,1589.17,Liability Only
POL_CLM_RING_4_2_0,PN6797640398,CLM_RING_4_2,2025-03-02T18:12:54.318996,2026-03-02T18:12:54.318996,1958.0,Full Coverage
POL_CLM_RING_4_3_0,PN1445887570,CLM_RING_4_3,2023-11-06T18:12:54.318996,2024-11-05T18:12:54.318996,1558.38,Liability Only
POL_CLM_RING_4_4_0,PN9401375274,CLM_RING_4_4,2024-07-13T18:12:54.318996,2025-07-13T18:12:54.318996,1385.22,Liability Only
POL_CLM_RING_4_5_0,PN8738407280,CLM_RING_4_5,2023-08-01T18:12:54.318996,2024-07-31T18:12:54.318996,953.67,Full Coverage
POL_CLM_RING_4_6_0,PN9996133358,CLM_RING_4_6,2025-01-21T18:12:54.318996,2026-01-21T18:12:54.318996,2251.5,Full Coverage
POL_CLM_RING_4_7_0,PN4584108324,CLM_RING_4_7,2023-09-13T18:12:54.318996,2024-09-12T18:12:54.318996,1182.69,Full Coverage
POL_CLM_RING_4_8_0,PN1263344317,CLM_RING_4_8,2024-05-13T18:12:54.318996,2025-05-13T18:12:54.318996,1672.58,Comprehensive
POL_CLM_RING_5_0_0,PN6793929754,CLM_RING_5_0,2025-02-21T18:12:54.318996,2026-02-21T18:12:54.318996,1900.53,Comprehensive
POL_CLM_RING_5_1_0,PN9484014127,CLM_RING_5_1,2024-11-19T18:12:54.318996,2025-11-19T18:12:54.318996,1229.06,Liability Only
POL_CLM_RING_5_2_0,PN7253188367,CLM_RING_5_2,2023-07-11T18:12:54.318996,2024-07-10T18:12:54.318996,1892.66,Liability Only
POL_CLM_RING_5_3_0,PN427358720,CLM_RING_5_3,2023-02-15T18:12:54.318996,2024-02-15T18:12:54.318996,1392.81,Liability Only
POL_CLM_RING_5_4_0,PN6857560990,CLM_RING_5_4,2024-08-31T18:12:54.318996,2025-08-31T18:12:54.318996,1951.23,Comprehensive
POL_CLM_RING_5_5_0,PN6433363705,CLM_RING_5_5,2025-03-24T18:12:54.318996,2026-03-24T18:12:54.318996,812.49,Comprehensive
POL_CLM_RING_5_6_0,PN1471562694,CLM_RING_5_6,2023-02-28T18:12:54.318996,2024-02-28T18:12:54.318996,1436.19,Comprehensive
POL_CLM_RING_5_6_1,PN2888470238,CLM_RING_5_6,2023-11-06T18:12:54.318996,2024-11-05T18:12:54.318996,1835.39,Liability Only
POL_CLM_RING_5_7_0,PN1842060273,CLM_RING_5_7,2024-02-29T18:12:54.318996,2025-02-28T18:12:54.318996,908.52,Liability Only
POL_CLM_RING_5_8_0,PN2600199941,CLM_RING_5_8,2023-02-05T18:12:54.318996,2024-02-05T18:12:54.318996,1270.7,Comprehensive
POL_CLM_RING_5_9_0,PN4425699662,CLM_RING_5_9,2023-01-05T18:12:54.318996,2024-01-05T18:12:54.318996,1907.49,Full Coverage
POL_CLM_RING_5_10_0,PN4573648456,CLM_RING_5_10,2023-05-15T18:12:54.318996,2024-05-14T18:12:54.318996,1208.51,Full Coverage
POL_CLM_RING_5_11_0,PN5314382205,CLM_RING_5_11,2023-04-07T18:12:54.318996,2024-04-06T18:12:54.318996,2177.05,Liability Only
POL_CLM_RING_5_12_0,PN3889564372,CLM_RING_5_12,2023-08-09T18:12:54.318996,2024-08-08T18:12:54.318996,1037.88,Full Coverage
POL_CLM_RING_6_0_0,PN604159314,CLM_RING_6_0,2024-09-07T18:12:54.318996,2025-09-07T18:12:54.318996,1241.02,Liability Only
POL_CLM_RING_6_1_0,PN1120191249,CLM_RING_6_1,2023-06-13T18:12:54.318996,2024-06-12T18:12:54.318996,860.04,Comprehensive
POL_CLM_RING_6_2_0,PN7310302711,CLM_RING_6_2,2023-03-24T18:12:54.318996,2024-03-23T18:12:54.318996,1122.86,Comprehensive
POL_CLM_RING_6_2_1,PN3046721250,CLM_RING_6_2,2023-07-07T18:12:54.318996,2024-07-06T18:12:54.318996,1178.02,Comprehensive
POL_CLM_RING_6_3_0,PN740835294,CLM_RING_6_3,2024-03-06T18:12:54.318996,2025-03-06T18:12:54.318996,2341.1,Comprehensive
POL_CLM_RING_6_4_0,PN2340725096,CLM_RING_6_4,2024-09-02T18:12:54.318996,2025-09-02T18:12:54.318996,2237.21,Comprehensive
POL_CLM_RING_6_5_0,PN9190919055,CLM_RING_6_5,2025-01-02T18:12:54.318996,2026-01-02T18:12:54.318996,1299.43,Liability Only
POL_CLM_RING_6_6_0,PN4639330551,CLM_RING_6_6,2024-10-15T18:12:54.318996,2025-10-15T18:12:54.318996,2032.82,Comprehensive
POL_CLM_RING_7_0_0,PN3221726918,CLM_RING_7_0,2024-12-31T18:12:54.318996,2025-12-31T18:12:54.318996,2409.77,Liability Only
POL_CLM_RING_7_1_0,PN7991728942,CLM_RING_7_1,2024-11-21T18:12:54.318996,2025-11-21T18:12:54.318996,1403.98,Comprehensive
POL_CLM_RING_7_2_0,PN7192977312,CLM_RING_7_2,2024-05-02T18:12:54.318996,2025-05-02T18:12:54.318996,2139.75,Liability Only
POL_CLM_RING_7_3_0,PN3526610986,CLM_RING_7_3,2023-11-15T18:12:54.318996,2024-11-14T18:12:54.318996,1299.89,Full Coverage
POL_CLM_RING_7_4_0,PN4987450936,CLM_RING_7_4,2023-01-31T18:12:54.318996,2024-01-31T18:12:54.318996,1878.47,Comprehensive
POL_CLM_RING_7_5_0,PN7512776089,CLM_RING_7_5,2025-04-25T18:12:54.318996,2026-04-25T18:12:54.318996,1602.77,Full Coverage
POL_CLM_RING_7_5_1,PN1817250453,CLM_RING_7_5,2024-02-10T18:12:54.318996,2025-02-09T18:12:54.318996,1003.69,Comprehensive
POL_CLM_RING_7_6_0,PN3507883159,CLM_RING_7_6,2024-09-04T18:12:54.318996,2025-09-04T18:12:54.318996,1502.28,Full Coverage
POL_CLM_RING_7_7_0,PN302066092,CLM_RING_7_7,2024-12-13T18:12:54.318996,2025-12-13T18:12:54.318996,1382.54,Comprehensive
POL_CLM_RING_7_8_0,PN9903392340,CLM_RING_7_8,2024-03-25T18:12:54.318996,2025-03-25T18:12:54.318996,1043.48,Comprehensive
POL_CLM_RING_7_9_0,PN884095374,CLM_RING_7_9,2025-04-15T18:12:54.318996,2026-04-15T18:12:54.318996,1628.89,Comprehensive
POL_CLM_RING_7_10_0,PN1729797891,CLM_RING_7_10,2024-08-20T18:12:54.318996,2025-08-20T18:12:54.318996,1878.65,Full Coverage
POL_CLM_RING_7_10_1,PN4183251104,CLM_RING_7_10,2024-03-31T18:12:54.318996,2025-03-31T18:12:54.318996,1265.0,Full Coverage
