vehicle_id,vin,policy_id,make,model,year,color,license_plate
VEH_POL_CLM_RING_2_1_0,LWSASJ0K08BU6276C,POL_CLM_RING_2_1_0,Honda,Civic,2010,Gold,QV4194
VEH_POL_CLM_RING_2_2_0,14V1WP339EPJ0W7M9,POL_CLM_RING_2_2_0,Toyota,RAV4,2016,MediumAquaMarine,DE6705
VEH_POL_CLM_RING_2_3_0,1KETVRHNPL3NBPRAB,POL_CLM_RING_2_3_0,Honda,Pilot,2011,Orchid,eU3894
VEH_POL_CLM_RING_2_4_0,XJAUD5WW9B1YEEXMZ,POL_CLM_RING_2_4_0,Nissan,Altima,2020,Yellow,IB5623
VEH_POL_CLM_RING_2_5_0,SWHDYGNB0RE8M3TKL,POL_CLM_RING_2_5_0,Chevrolet,Malibu,2019,MediumSpringGreen,bX556
VEH_POL_CLM_RING_2_6_0,L18KKLTEAV0WMMG64,POL_CLM_RING_2_6_0,Ford,Escape,2010,DarkGoldenRod,Sx9737
VEH_POL_CLM_RING_2_7_0,FF3NEXB0NH3DPEUBA,POL_CLM_RING_2_7_0,Ford,Mustang,2016,MediumTurquoise,Uz7267
VEH_POL_CLM_RING_2_8_0,P7AG3CTANGARZXCTD,POL_CLM_RING_2_8_0,Chevrolet,Equinox,2022,Thistle,mj3412
VEH_POL_CLM_RING_2_9_0,UVNFKGWLVBNJ1HZL7,POL_CLM_RING_2_9_0,Chevrolet,Silverado,2015,Moccasin,WL3084
VEH_POL_CLM_RING_2_10_0,0E7CYUVP874PHL6VG,POL_CLM_RING_2_10_0,Chevrolet,Silverado,2015,OliveDrab,Za1917
VEH_POL_CLM_RING_2_11_0,XVP8NS299Z43CJ53D,POL_CLM_RING_2_11_0,Ford,Mustang,2014,LightSkyBlue,fj7531
VEH_POL_CLM_RING_2_12_0,WRHG3ZWS2EV5KB57L,POL_CLM_RING_2_12_0,Honda,Civic,2010,Black,Ay1737
VEH_POL_CLM_RING_2_13_0,38N5YJR7X0HUMEEZA,POL_CLM_RING_2_13_0,Honda,Pilot,2024,MediumOrchid,Qo6713
VEH_POL_CLM_RING_2_14_0,9CXH3UKHKYWU6AZLL,POL_CLM_RING_2_14_0,Toyota,RAV4,2021,BlanchedAlmond,TH8072
VEH_POL_CLM_RING_3_0_0,JM6B7LVXCVHA0NKJZ,POL_CLM_RING_3_0_0,Toyota,RAV4,2023,White,cC2225
VEH_POL_CLM_RING_3_1_0,0EERSGC6T88PKS7RG,POL_CLM_RING_3_1_0,Honda,Pilot,2020,AliceBlue,Qi476
VEH_POL_CLM_RING_3_2_0,NBXFTLXC4Y3KB6JZ5,POL_CLM_RING_3_2_0,Ford,F-150,2013,Ivory,OT3517
VEH_POL_CLM_RING_3_3_0,FREVA74AB0GT9X386,POL_CLM_RING_3_3_0,Chevrolet,Malibu,2018,DarkGreen,ek186
VEH_POL_CLM_RING_3_4_0,CVJWYGUHW2Z1404WC,POL_CLM_RING_3_4_0,Ford,Mustang,2021,Pink,zE7022
VEH_POL_CLM_RING_3_4_1,WXLL5W3G42RHEHW6D,POL_CLM_RING_3_4_1,Nissan,Pathfinder,2010,Indigo,Ck285
VEH_POL_CLM_RING_3_5_0,V063C5DXVMJACZR07,POL_CLM_RING_3_5_0,Toyota,Corolla,2021,Green,PC3662
VEH_POL_CLM_RING_3_6_0,GWU77K47FPSTT42U6,POL_CLM_RING_3_6_0,Honda,Civic,2024,LightYellow,Xq8245
VEH_POL_CLM_RING_3_7_0,UVSLV4CUNC10JYPS9,POL_CLM_RING_3_7_0,Honda,Civic,2017,Ivory,yx6889
VEH_POL_CLM_RING_3_8_0,AZUZXV3GZHAX7FPD4,POL_CLM_RING_3_8_0,Nissan,Sentra,2016,SkyBlue,aD1648
VEH_POL_CLM_RING_3_9_0,CPAPMLRT8LYUPL26M,POL_CLM_RING_3_9_0,Toyota,Corolla,2016,AliceBlue,wz5340
VEH_POL_CLM_RING_4_0_0,RABUM2PUEZMPMLF65,POL_CLM_RING_4_0_0,Honda,CR-V,2017,SlateGray,Zs3175
VEH_POL_CLM_RING_4_1_0,TX7A34GPURTHLSBCA,POL_CLM_RING_4_1_0,Ford,F-150,2022,PaleTurquoise,FE556
VEH_POL_CLM_RING_4_1_1,BX3J7TPF3LBXUBX51,POL_CLM_RING_4_1_1,Honda,Pilot,2013,MediumAquaMarine,qz7382
VEH_POL_CLM_RING_4_2_0,WWRCXW5765EK9VDMX,POL_CLM_RING_4_2_0,Honda,CR-V,2020,Green,Mp1243
VEH_POL_CLM_RING_4_3_0,LBG1NZKT9VTYHJAM4,POL_CLM_RING_4_3_0,Nissan,Altima,2014,OrangeRed,qU9781
VEH_POL_CLM_RING_4_4_0,YRFXJY3BHC7W2LK4A,POL_CLM_RING_4_4_0,Nissan,Altima,2012,AntiqueWhite,LV5598
VEH_POL_CLM_RING_4_5_0,BD1YSUSX8DLTRJ6UF,POL_CLM_RING_4_5_0,Honda,CR-V,2012,LightPink,BJ8727
VEH_POL_CLM_RING_4_6_0,X2UPT7DPJ2F6BY0NX,POL_CLM_RING_4_6_0,Toyota,Corolla,2023,Snow,Vp820
VEH_POL_CLM_RING_4_7_0,PS7G5R0NFWYYZN9U6,POL_CLM_RING_4_7_0,Ford,Escape,2017,MidnightBlue,HG7024
VEH_POL_CLM_RING_4_8_0,TKENMMLXWAPFE0HSR,POL_CLM_RING_4_8_0,Toyota,Highlander,2018,White,hd2635
VEH_POL_CLM_RING_5_0_0,6HZVB32R450XRZV39,POL_CLM_RING_5_0_0,Nissan,Altima,2012,MediumPurple,ng2238
VEH_POL_CLM_RING_5_1_0,JXRTLWC45UZ41SCWL,POL_CLM_RING_5_1_0,Nissan,Sentra,2021,Fuchsia,BA2093
VEH_POL_CLM_RING_5_2_0,WN92XF4GJTPU58ZPE,POL_CLM_RING_5_2_0,Nissan,Altima,2018,Maroon,rF8329
VEH_POL_CLM_RING_5_3_0,DDXZA51V3D7YUY42D,POL_CLM_RING_5_3_0,Nissan,Pathfinder,2020,BurlyWood,Rc9233
VEH_POL_CLM_RING_5_4_0,4AP05W5BWH2WEV6H6,POL_CLM_RING_5_4_0,Honda,Accord,2020,MediumOrchid,Hd5011
VEH_POL_CLM_RING_5_5_0,L67JLPLTPU1H9MZAT,POL_CLM_RING_5_5_0,Nissan,Pathfinder,2020,Aquamarine,fX4814
VEH_POL_CLM_RING_5_6_0,F36HLMB4LZBEDSW5H,POL_CLM_RING_5_6_0,Honda,Accord,2022,OliveDrab,hu9967
VEH_POL_CLM_RING_5_6_1,BNTG9LLSB7DFHYLBP,POL_CLM_RING_5_6_1,Ford,Explorer,2014,SeaGreen,XU212
VEH_POL_CLM_RING_5_7_0,XN7UCBY5RRB6H93XM,POL_CLM_RING_5_7_0,Chevrolet,Silverado,2015,BlueViolet,be9501
VEH_POL_CLM_RING_5_8_0,PS3A2H20RKAR7XS2T,POL_CLM_RING_5_8_0,Nissan,Sentra,2014,Chartreuse,cC3434
VEH_POL_CLM_RING_5_9_0,WTR7W0ERDNV10E4LN,POL_CLM_RING_5_9_0,Honda,Accord,2015,Tomato,Gu4221
VEH_POL_CLM_RING_5_10_0,HFC51CM1UW3ASGKNS,POL_CLM_RING_5_10_0,Ford,Escape,2023,OrangeRed,CW3797
VEH_POL_CLM_RING_5_11_0,0MXMKCXJ77DCAAFFT,POL_CLM_RING_5_11_0,Ford,Mustang,2012,Magenta,UF4637
VEH_POL_CLM_RING_5_12_0,VY86D2KKS0BW3GTRA,POL_CLM_RING_5_12_0,Toyota,Highlander,2019,LemonChiffon,zW9379
VEH_POL_CLM_RING_6_0_0,PY992AF8X81VYN4D6,POL_CLM_RING_6_0_0,Honda,Civic,2018,Lavender,KO531
VEH_POL_CLM_RING_6_1_0,SWNPRCELPHF8B34E0,POL_CLM_RING_6_1_0,Chevrolet,Tahoe,2017,LightSalmon,gn1758
VEH_POL_CLM_RING_6_2_0,WB6GRPHPM1D5XLXKP,POL_CLM_RING_6_2_0,Honda,CR-V,2019,Wheat,uK6192
VEH_POL_CLM_RING_6_2_1,XG2MS56RL5NBVJ1NC,POL_CLM_RING_6_2_1,Ford,Explorer,2010,SpringGreen,eH3588
VEH_POL_CLM_RING_6_3_0,6NXMWFGZN63KBH533,POL_CLM_RING_6_3_0,Nissan,Sentra,2021,DarkTurquoise,gm217
VEH_POL_CLM_RING_6_4_0,1MC0G7827JVSF7HAS,POL_CLM_RING_6_4_0,Ford,F-150,2012,MediumVioletRed,si8872
VEH_POL_CLM_RING_6_5_0,JMN1CZK4EDJ2SUWLC,POL_CLM_RING_6_5_0,Honda,Civic,2011,LightCoral,PY2869
VEH_POL_CLM_RING_6_6_0,WKRYRTBUNBDZSJLWL,POL_CLM_RING_6_6_0,Toyota,RAV4,2010,MintCream,Oe1696
VEH_POL_CLM_RING_7_0_0,RUFD3TVVDXPUPE24P,POL_CLM_RING_7_0_0,Toyota,RAV4,2013,DarkCyan,LP685
VEH_POL_CLM_RING_7_1_0,54YJ3C8F1ABGB8RMY,POL_CLM_RING_7_1_0,Nissan,Altima,2012,Gray,Ww9849
VEH_POL_CLM_RING_7_2_0,L4F1D3APBLJ1VA9P6,POL_CLM_RING_7_2_0,Ford,F-150,2020,Lime,Va9467
VEH_POL_CLM_RING_7_3_0,EEB9H9EYBNYDYXBC2,POL_CLM_RING_7_3_0,Honda,Civic,2012,LightYellow,kQ9460
VEH_POL_CLM_RING_7_4_0,HDHFFN93F1J4PKELT,POL_CLM_RING_7_4_0,Ford,Explorer,2013,LightSkyBlue,el5136
VEH_POL_CLM_RING_7_5_0,R3FWRGFB38J1YS64K,POL_CLM_RING_7_5_0,Ford,Explorer,2019,RosyBrown,NN9660
VEH_POL_CLM_RING_7_5_1,X4M4DZ99P3VCT68NJ,POL_CLM_RING_7_5_1,Nissan,Sentra,2012,Blue,UR3739
VEH_POL_CLM_RING_7_6_0,7PDS9HPWNKR9J2RLH,POL_CLM_RING_7_6_0,Nissan,Altima,2019,DarkSlateGray,pJ8884
VEH_POL_CLM_RING_7_7_0,26W61FG71N7EDSFSY,POL_CLM_RING_7_7_0,Honda,Pilot,2012,RosyBrown,RA7671
VEH_POL_CLM_RING_7_8_0,X7LHYPL1JWPD1EVWH,POL_CLM_RING_7_8_0,Chevrolet,Equinox,2021,Orange,Bc6344
VEH_POL_CLM_RING_7_9_0,D5ZTD6UGSAA3SNSF4,POL_CLM_RING_7_9_0,Nissan,Altima,2016,FireBrick,UH9457
VEH_POL_CLM_RING_7_10_0,UPSV0VE1VD99PG22R,POL_CLM_RING_7_10_0,Toyota,Camry,2014,MediumAquaMarine,em5074
VEH_POL_CLM_RING_7_10_1,KEW4F4K1G3WS1W3XK,POL_CLM_RING_7_10_1,Honda,CR-V,2020,Azure,Pn9243
